Column1;Column2;Column3;Column4
459917;0.17;-1.05;5.51
459940;3.91;-0.14;14.94
459964;-2.04;-1.64;13.26
459987;5.69;0.07;15.45
460010;4.66;-0.27;15.57
461409;-1.72;-0.24;3.84
461432;3.19;-1.01;16.33
461456;-2.39;-0.63;4.77
461479;2.32;-0.34;16.11
461502;2.69;0.29;15.62
461526;5.32;-0.84;16.25
461548;-2.10;-1.55;5.91
461572;2.95;-0.11;16.13
461594;-3.55;-0.74;6.02
461618;2.83;-0.09;11.75
461643;0.88;-1.54;11.44
461667;-1.62;-0.11;6.60
461689;8.83;-0.77;27.68
461713;3.19;0.10;11.11
461736;-40.37;-67.34;-63.74
461757;-4.10;-0.53;9.23
461781;5.07;-0.17;15.57
461803;-0.63;-1.63;11.47
461827;0.24;0.18;5.03
461850;0.08;-1.56;13.97
461873;-0.06;0.41;4.47
461896;2.34;0.36;15.99
461919;-1.65;0.23;4.34
461942;5.33;-0.51;14.84
461965;-2.32;-1.03;7.73
461988;4.55;-0.82;11.62
462011;-3.24;-0.98;9.37
462035;0.69;-0.44;7.30
462058;-0.12;-0.49;13.28
462081;-1.51;-0.17;4.82
462104;2.71;-0.98;15.65
462130;-2.48;-0.99;6.07
462152;4.42;-0.21;15.00
462212;0.06;-0.06;3.10
462234;1.43;-0.75;16.53
462258;-1.96;0.23;2.39
462280;3.61;-0.75;18.35
462304;-1.49;-0.54;3.59
462326;2.44;-0.45;17.99
462350;-3.09;0.33;4.07
462374;4.99;-0.29;15.52
462396;-1.79;-0.95;7.64
462420;-45.28;-67.34;-63.74
462441;-4.34;-1.27;9.01
462464;0.84;-0.90;7.68
462487;0.77;-0.94;12.62
462511;4.17;0.45;10.11
462533;4.30;-0.57;15.98
462557;-2.42;-1.09;6.30
462579;4.83;-0.44;14.86
462603;-3.81;-1.16;7.04
462628;2.72;0.72;9.84
462651;-1.18;-0.78;10.55
462675;1.96;-0.36;6.95
462698;-2.15;-1.13;12.54
462721;1.07;-0.23;5.37
462744;-2.06;-1.62;14.20
462768;2.30;-0.17;4.20
462790;-0.81;-1.36;14.77
462814;1.15;-0.32;3.00
462872;-1.55;-0.97;9.96
462896;-0.39;0.07;6.54
462918;-0.20;-1.44;13.34
462942;-1.13;0.45;4.79
462965;0.10;-1.00;14.67
462988;1.15;0.28;3.41
463011;-0.33;-0.86;16.04
463034;-0.84;0.17;2.15
463058;1.53;-0.35;18.37
463081;-0.62;0.15;1.97
463104;1.56;-0.63;19.14
463127;-1.11;-0.11;1.53
463153;5.21;-0.28;17.71
463176;-2.82;-0.39;4.67
463199;-70.41;-67.34;-63.74
463221;-3.51;0.25;4.13
463244;5.78;-0.27;17.19
463267;-2.51;-0.96;5.09
463290;3.23;-0.04;16.44
463314;-2.67;0.16;5.26
463336;5.25;0.01;16.40
463360;-2.37;-0.64;4.25
463383;-75.92;-67.34;-63.74
463405;-1.14;-1.14;1.77
463428;1.96;-0.62;18.39
463451;-0.66;-0.68;-0.74
463474;-0.74;-1.16;20.35
463498;4.64;0.97;-0.15
463520;-3.58;-1.92;20.19
463544;7.99;1.44;0.58
463566;-5.75;-1.81;19.14
463590;3.08;-0.32;3.13
463616;-4.47;-3.69;14.82
463638;3.21;1.35;7.18
463662;0.68;-1.52;9.25
463685;-3.65;-0.70;15.02
463744;-8.07;-2.88;17.21
463767;1.92;-1.54;20.14
463790;0.51;0.00;2.56
463813;-1.98;-0.37;13.34
463836;4.75;0.54;12.91
463859;1.24;-1.94;7.54
463882;-55.70;-67.34;-63.74
463904;3.73;0.10;9.42
463928;-1.33;-1.44;14.30
463950;-1.24;0.48;0.56
463974;3.90;-0.48;22.21
463997;-3.31;0.57;0.77
464020;1.33;-0.41;16.92
464043;0.82;-1.00;7.01
464066;-2.27;-0.35;10.60
464090;5.79;1.50;10.24
464112;-1.89;-1.15;9.51
464145;-2.56;0.57;3.22
464169;0.35;-0.09;13.69
464192;1.00;-1.07;9.70
464215;-1.58;-1.32;8.32
464238;5.51;0.62;12.47
464261;-2.45;-2.36;8.96
464284;0.69;0.35;8.26
464343;0.83;-1.63;10.20
464366;-1.24;-1.12;7.35
464390;4.57;0.08;14.39
464412;-3.15;-1.53;8.64
464436;3.43;-1.34;9.41
464458;-2.30;-0.79;10.24
464482;-0.33;0.11;6.83
464504;1.32;-0.47;13.14
464528;-0.93;-0.19;5.48
464552;4.30;-0.81;15.00
464574;-2.62;-1.00;7.60
464598;4.94;0.01;12.44
464620;-3.44;-0.12;8.90
464644;3.27;0.40;10.51
464669;-1.49;-1.68;12.61
464693;0.50;-0.21;4.49
464715;0.05;-1.81;14.68
464739;-0.07;-0.66;3.64
464762;2.08;0.94;15.90
464785;-1.71;-0.58;3.65
464809;4.46;-1.00;16.22
464831;-2.26;-0.73;5.72
464855;3.90;-0.34;15.45
464878;-3.22;0.05;7.46
464901;5.42;-0.00;12.65
464924;-2.16;-1.19;9.28
464947;4.34;-0.23;9.63
464970;-2.92;-1.27;10.53
464994;2.14;0.34;8.21
465016;-1.39;-0.96;11.98
465040;2.43;-0.80;5.10
465063;-0.97;-1.70;13.95
465086;0.39;-0.79;4.40
465110;0.97;0.78;15.00
465135;-0.74;0.08;4.68
465158;4.89;-0.62;16.06
465181;-2.77;-0.52;5.93
465204;3.89;-0.23;15.02
465227;-3.25;0.10;7.32
465287;-77.15;-67.34;-63.74
465308;0.30;-0.62;2.53
465331;-1.60;-1.07;17.17
465354;1.47;0.22;1.16
465378;-1.63;-1.25;17.79
465400;3.74;-0.07;1.03
465424;-0.71;-0.43;17.15
465447;2.06;0.74;0.26
465470;-0.40;-1.58;19.63
465494;-2.25;0.47;1.95
465516;4.29;-1.07;15.45
465540;-1.36;-1.41;8.70
465563;0.20;-0.11;7.36
465586;0.48;0.20;13.83
465609;-0.82;-0.91;4.15
465632;4.02;0.07;17.45
465657;-4.44;-0.31;5.99
465681;2.19;-0.22;12.72
465704;-0.42;-1.34;8.79
465727;-0.31;0.17;6.77
465751;-0.04;-1.46;12.46
465809;1.98;0.19;6.43
465833;-1.38;-0.54;13.15
465855;0.28;-0.73;4.06
465879;-0.63;0.38;15.76
465902;-1.31;-0.11;2.83
465925;0.68;-1.06;17.25
465948;0.14;-0.59;1.87
465971;1.36;-0.53;17.56
465994;-3.28;0.62;2.15
466017;4.98;-0.55;17.45
466040;-2.13;-1.22;6.17
466064;4.08;0.52;11.92
466087;-2.14;-0.39;8.99
466110;-0.10;-0.91;7.12
466133;-0.15;-0.68;13.57
466156;-1.44;-0.56;4.17
466182;2.95;0.05;16.95
466205;-0.99;-1.02;3.78
466228;2.17;0.24;17.57
466251;-1.72;-0.47;3.88
466274;5.07;-0.17;17.84
466297;-3.02;-0.73;3.45
466320;4.20;-0.65;17.19
466344;-3.46;0.23;4.25
466367;5.26;0.29;17.07
466390;-1.85;-0.22;2.94
466413;1.47;-0.46;17.30
466436;-0.69;-0.17;0.34
466459;-2.24;-1.46;20.01
466483;1.91;-0.58;-1.21
466505;-2.09;-2.21;20.80
466529;-0.95;1.28;-1.27
466551;-0.97;-3.01;22.65
466575;4.56;2.35;-0.64
466599;7.77;-1.72;16.39
466621;0.44;-0.01;4.76
466647;-4.06;-1.43;17.61
466670;-4.14;-0.37;5.17
466693;10.01;-0.56;12.27
466716;-4.65;-1.24;7.97
466740;-1.89;1.44;12.68
466762;6.02;0.60;9.69
466822;0.67;-2.19;3.27
466844;3.29;1.44;8.89
466868;5.53;-0.13;12.38
466890;-1.74;-3.04;6.41
466914;-0.84;-0.13;8.82
466937;1.77;-0.02;15.09
466960;-2.77;-1.55;7.84
466984;1.54;-1.84;7.57
467007;0.21;-1.20;14.34
467030;-0.96;-0.19;4.71
467053;5.35;0.62;15.66
467076;1.56;-0.03;12.24
467099;0.84;0.36;10.69
467123;-0.21;-0.34;11.15
467145;-0.20;-0.07;6.05
467171;4.37;-0.11;13.18
467194;-2.94;-1.26;8.08
467218;3.76;1.15;11.99
467276;-2.48;0.18;5.37
467300;5.32;-0.47;14.13
467322;-2.25;-0.15;7.54
467346;4.01;-0.11;11.04
467369;-3.11;-1.26;9.62
467392;1.41;-0.57;8.28
467416;-1.63;-1.03;12.30
467438;3.73;-1.08;5.74
467462;-2.15;-1.14;13.39
467485;1.49;-1.25;4.63
467508;-1.87;-1.13;14.78
467531;-0.23;-0.08;2.90
467554;-0.11;-1.61;16.02
467577;-0.24;-0.20;2.37
467601;0.56;-0.11;16.55
467624;-1.04;0.10;2.22
467647;0.47;-0.98;16.62
467673;-1.35;-0.19;3.01
467695;2.05;-0.63;17.34
467719;-2.66;0.37;3.47
467742;4.92;-0.12;16.65
467765;-1.99;-0.83;5.81
467788;4.58;0.16;15.03
467811;-5.40;-0.62;7.71
467834;1.83;0.05;8.71
467857;0.59;-1.77;11.55
467881;-1.71;-0.78;6.53
467904;4.84;-0.27;14.36
467927;-2.38;-0.88;7.43
467950;5.12;-0.47;13.35
467973;-4.42;-0.77;8.02
467996;3.42;0.52;13.00
468019;0.63;-0.68;12.13
468042;-2.03;0.10;5.64
468066;4.28;-1.45;14.93
468088;3.02;-0.03;11.12
468112;4.83;0.05;14.46
468135;-3.37;-0.11;7.33
468168;0.88;-0.26;5.60
468191;0.77;-0.60;16.12
468214;-1.97;-0.66;3.14
468237;2.23;-0.68;17.01
468260;-1.63;-0.31;2.79
468284;2.32;-0.38;17.25
468307;-1.63;0.28;2.01
468366;1.55;-0.23;2.52
468390;4.53;-0.01;5.39
468412;-1.41;-1.33;13.16
468436;-0.13;-1.00;5.27
468458;1.72;-0.39;14.57
468482;-1.53;0.43;5.48
468505;4.96;-0.61;14.36
468528;-2.49;-0.78;8.28
468551;5.16;-0.79;11.44
468574;-3.94;-0.95;9.86
468597;1.04;-0.34;7.22
468621;-0.49;-1.09;13.47
468643;-2.09;0.06;4.80
468667;2.69;-1.23;16.21
468693;4.02;0.19;13.19
468751;-0.11;-1.08;14.36
468775;0.23;-0.57;4.97
468798;1.95;0.63;15.57
468821;-0.79;-0.22;5.51
468844;5.38;-0.57;15.38
468868;-3.21;-0.73;6.11
468891;3.05;0.03;16.27
468914;-3.73;-0.88;6.62
468937;6.25;0.64;13.96
468961;-2.97;-0.29;7.29
468983;3.59;-0.76;15.12
469007;-4.02;-0.31;6.67
469031;5.59;-0.31;15.60
469053;-1.02;-1.26;8.77
469077;0.18;-0.28;8.65
469099;0.30;-1.21;10.76
469123;-0.84;0.25;6.46
469146;1.41;-0.42;13.83
469169;-1.56;-0.73;6.00
469194;4.98;-0.31;14.01
469218;-2.51;-1.22;6.67
469241;2.11;-0.01;15.36
469264;-1.63;0.29;6.18
469288;5.61;-0.02;14.78
469311;-2.79;-0.76;5.61
469334;1.81;0.68;17.33
469357;-2.80;-0.75;3.23
469381;5.65;0.42;17.99
469403;-2.89;-0.32;2.08
469427;1.64;0.04;20.06
469450;-0.62;-0.33;0.29
469473;3.22;-0.83;20.59
469496;-1.73;-0.50;-0.84
469520;1.41;-1.55;20.97
469543;-0.64;0.98;-2.82
469566;-1.51;-1.84;22.72
469590;3.19;1.69;-3.08
469612;-2.54;-2.22;22.23
469636;10.56;1.33;-0.83
469661;-6.77;-2.99;21.55
469685;7.85;2.15;0.33
469707;-4.93;-0.31;19.23
469731;-0.09;-0.67;6.20
469754;-5.31;-2.30;8.37
469777;5.00;0.74;9.08
469801;2.99;-1.99;11.02
469824;-12.62;-1.53;11.25
469847;8.52;-0.06;5.60
469906;5.82;-2.82;17.44
469930;-5.19;1.04;10.28
469952;2.68;-0.82;10.86
469976;6.92;-1.98;10.49
469999;-7.51;-0.02;6.48
470022;-5.27;-2.37;8.53
470045;3.71;-2.81;2.46
470069;3.62;0.76;12.73
470091;2.79;0.41;7.00
470115;0.25;-1.87;13.99
470141;-0.88;-0.39;0.72
470163;2.13;1.06;17.66
470222;-2.51;-0.33;12.26
470245;-0.06;0.22;2.82
470269;4.07;-0.53;17.68
470292;-3.35;-0.31;4.96
470315;2.60;0.14;14.28
470338;-1.50;-0.71;6.16
470362;-0.61;-0.47;9.49
470384;1.89;0.01;13.13
470408;-1.30;0.17;7.52
470431;5.47;0.13;11.20
470454;-2.49;-1.51;9.69
470477;1.76;0.06;9.19
470500;-1.52;-1.23;10.80
470524;0.37;0.12;6.06
470547;-0.02;-0.47;13.53
470570;4.11;-0.54;11.59
470593;3.76;-1.26;14.26
470617;-2.09;-0.56;6.26
470642;3.63;-0.19;14.62
470665;-2.85;-0.02;7.58
470688;5.48;0.02;15.69
470712;-2.32;-1.37;8.68
470734;3.91;-0.99;11.68
470758;-2.65;-0.86;9.80
470782;2.64;0.91;9.81
470804;-1.93;-0.55;11.02
470828;5.99;-0.77;8.58
470851;-4.17;-1.21;9.50
470874;1.94;-0.34;8.95
470897;-1.30;0.10;12.11
470921;0.09;-0.10;5.79
470943;0.41;-1.33;12.90
470967;-0.25;0.53;5.43
470990;1.47;-0.18;14.16
471013;-2.89;0.52;3.79
471037;2.86;-0.13;16.30
471059;3.00;0.01;9.26
471083;1.61;0.22;17.07
471106;-0.38;0.70;4.09
471127;3.40;-0.14;16.79
471150;-2.26;-0.33;4.37
471174;3.11;-0.93;16.56
471196;-2.98;-0.18;5.13
471220;6.81;0.06;16.56
471243;-3.69;-0.94;3.66
471266;2.01;0.26;17.86
471289;-3.15;-0.31;1.99
471312;6.28;0.27;16.14
471336;-2.21;-0.72;5.45
471359;3.60;-0.40;14.07
471382;-1.46;-0.01;6.49
471441;5.27;-0.54;14.99
471465;-5.63;-0.75;8.01
471487;4.16;0.23;9.73
471511;-0.99;-1.12;11.36
471534;-0.40;0.36;4.77
471557;0.79;-1.59;14.91
471580;5.34;-0.53;14.97
471606;3.00;-0.43;17.60
471629;-3.00;0.08;2.54
471652;5.15;-0.51;16.23
471711;2.09;0.15;10.30
471734;5.56;-0.68;12.66
471757;1.33;-0.62;9.27
471781;5.27;-1.33;8.42
471804;-3.50;-0.71;11.07
471827;5.25;0.06;14.51
471851;-0.77;-0.33;14.16
471873;-1.05;0.34;-0.62
471897;2.02;-1.54;17.26
471920;-1.43;-0.46;3.44
471943;2.82;0.55;16.43
471966;5.93;0.84;12.66
471990;4.16;-1.01;16.32
472012;-2.69;-0.82;5.10
472036;2.15;-0.43;16.70
472060;-2.39;-0.03;4.76
472082;5.90;-0.10;15.62
472116;-1.83;-0.00;13.74
472138;2.83;0.22;16.78
472162;-1.59;-1.25;14.23
472185;5.15;-0.19;17.00
472208;-1.21;-0.60;15.65
472232;2.08;0.33;3.37
472254;-2.08;-1.29;15.78
472278;1.64;-0.77;2.80
472301;0.09;0.14;16.88
472324;-1.11;-0.07;3.36
472347;1.13;-1.44;16.14
472371;-0.96;-0.45;3.26
472393;2.29;0.55;15.96
472417;-2.03;-0.85;3.39
472440;1.17;-0.53;16.42
472463;-0.55;-0.49;2.38
472487;-0.45;-0.80;16.39
472510;0.01;0.33;2.28
472533;-2.73;-0.12;16.76
472556;3.73;0.20;16.41
472582;-2.67;-1.15;18.90
472605;9.80;0.23;1.13
472628;-5.04;-1.82;17.85
472651;5.62;-0.02;4.80
472675;-3.54;-1.34;12.81
472697;2.02;1.32;8.78
472721;3.01;-1.05;7.51
472745;-5.36;0.52;13.86
472767;6.99;0.20;1.37
472791;-5.07;-2.17;21.69
472814;15.06;1.07;-3.97
472837;-7.25;-2.66;24.01
472860;2.59;1.37;-6.34
472884;2.21;-0.51;3.24
472906;-6.26;0.18;-6.75
472930;3.66;-0.72;17.94
472989;2.00;-0.38;6.04
473012;-1.63;-1.79;0.23
473035;-1.99;-0.85;20.99
473059;3.09;2.26;0.42
473085;-5.87;1.14;3.54
473108;-1.13;0.37;3.98
473131;-2.90;0.03;16.94
473190;3.30;-1.03;15.84
473214;-0.80;-0.33;1.43
473236;2.04;0.69;17.61
473260;-3.21;-0.34;4.49
473283;-0.85;-1.19;10.95
473306;3.51;0.32;8.75
473329;-1.46;-1.03;12.23
473353;-1.65;-0.02;5.63
473375;3.98;-0.63;15.02
473399;-2.70;-0.88;7.82
473422;-0.40;0.17;8.43
473445;3.15;-0.38;13.15
473469;4.19;-0.39;14.01
473492;4.83;0.22;15.61
473515;-1.42;-1.00;6.28
473538;-1.04;0.49;9.63
473562;2.66;-0.33;12.31
473587;-2.85;-0.91;9.44
473610;4.58;-0.42;9.21
473633;0.70;0.18;5.52
473657;4.26;0.94;11.87
473679;1.58;0.36;14.12
473703;-1.53;-0.11;4.12
473726;4.12;-0.55;16.97
473749;-2.17;-0.45;5.94
473773;4.69;-0.30;13.99
473795;-0.36;-0.42;6.31
473819;3.35;0.54;10.20
473842;-1.24;-0.92;10.95
473865;-56.31;-67.34;-63.74
473887;-1.15;-0.68;12.87
473910;5.66;-0.53;15.07
473933;-0.37;-1.17;15.01
473957;-0.96;0.12;3.22
473980;1.08;-1.34;16.24
474003;1.10;-0.32;6.93
474027;2.20;-0.34;16.82
474052;-2.42;0.52;4.19
474075;5.62;-0.52;15.24
474098;-2.43;-1.20;6.62
474122;4.39;0.46;12.56
474144;-3.42;0.01;8.57
474168;1.90;0.01;10.71
474190;-1.64;-1.44;10.82
474214;2.95;-0.93;6.43
474238;-1.58;-1.06;12.71
474260;0.98;-0.46;4.97
474284;-0.74;0.13;14.79
474307;51.56;-67.34;-63.74
474329;0.38;-0.79;15.20
474352;-0.53;-0.49;3.13
474375;2.45;0.97;16.13
474398;3.12;-0.45;16.65
474422;1.21;-1.22;17.62
474444;-0.25;-0.28;1.34
474468;0.77;-0.75;17.42
474526;1.98;0.33;8.71
474548;-0.73;-0.78;8.94
474571;1.46;-0.90;8.70
474594;0.35;-0.67;11.72
474617;-0.90;-0.23;7.11
474677;-0.63;-0.65;12.28
474699;0.04;-0.20;6.07
474723;3.10;-0.34;15.61
474746;-0.73;0.93;5.05
474769;3.73;0.11;13.52
474793;-1.26;-1.36;8.84
474816;1.90;0.05;7.97
474839;-1.24;-0.97;11.32
474862;0.30;0.21;6.05
474886;1.98;-0.24;14.77
474908;-1.14;0.48;5.25
474932;4.74;-0.24;15.66
474955;-2.47;-0.89;5.64
474978;2.87;-0.02;16.20
475001;-3.03;-0.22;6.25
475025;6.16;-0.65;14.83
475051;-2.04;-0.97;9.02
475074;6.06;-0.30;11.49
475097;-4.79;-1.12;9.16
475120;0.08;-67.34;-63.74
475142;-2.09;-0.31;7.19
475165;5.49;-1.33;13.53
475188;-4.16;-0.74;7.26
475211;2.53;0.45;11.69
475235;-0.89;-1.37;9.11
475257;0.83;-0.71;8.69
475281;-0.56;-1.14;10.51
475305;-0.05;-0.08;6.76
475327;0.51;0.11;13.46
475351;-1.81;-0.34;5.39
475374;3.62;-0.62;14.95
475397;1.01;-0.21;5.92
475420;3.33;0.11;15.11
475444;-2.39;0.01;6.56
475466;5.04;-0.20;13.56
475492;-1.22;-1.41;10.17
475516;5.04;-0.38;8.22
475539;-2.04;-1.44;11.47
475562;1.28;-0.63;6.17
475585;-1.56;-0.66;13.25
475609;-60.60;-67.34;-63.74
475631;0.58;-1.03;14.70
475655;4.94;-0.30;14.22
475677;2.00;-0.09;15.52
475701;-1.48;-1.21;4.16
475724;3.74;-0.70;16.50
475747;-2.38;-1.03;4.60
475770;2.21;-0.28;16.75
475794;-2.30;0.06;3.47
475817;-42.83;-67.34;-63.74
475839;-2.46;-1.23;5.57
475863;4.14;-0.69;15.84
475885;-3.18;-0.15;5.75
475909;4.30;0.28;14.68
475932;-1.37;-0.99;8.37
475965;-1.80;-0.17;5.02
475989;4.81;-0.97;15.13
476012;5.99;-0.53;14.20
476071;0.09;-1.09;15.38
476094;0.31;-0.34;2.71
476152;-3.96;-1.24;9.94
476176;4.82;0.28;11.17
476200;-2.39;-0.86;10.02
476222;5.62;-0.59;11.61
476246;-4.09;-0.62;7.93
476269;5.43;0.59;15.05
476292;-2.46;-0.64;4.13
476315;1.73;-0.71;16.47
476339;6.49;0.85;-0.52
476361;-1.41;-0.68;19.85
476385;2.69;0.26;-1.98
476408;-4.83;-2.26;20.54
476432;8.99;1.45;-1.87
476455;-7.17;-3.21;20.95
476478;5.05;-0.58;1.84
476504;-4.49;-1.89;18.26
476527;-3.62;-0.32;12.95
476551;5.63;1.79;-0.54
476573;-8.35;-1.35;14.84
476597;9.37;-0.68;10.65
476620;-3.97;-0.52;13.80
476643;3.11;0.50;7.92
476666;0.26;-0.42;14.98
476690;-10.00;-2.26;1.95
476713;-7.88;-2.08;9.90
476736;-8.49;-1.01;5.41
476760;8.27;-1.81;14.45
476783;-3.41;0.44;7.19
476806;-3.49;-0.23;7.63
476829;8.48;0.11;13.58
476853;-6.18;0.16;5.55
476875;7.15;0.04;13.89
476899;-2.26;-1.10;9.91
476922;2.91;0.59;10.54
476948;1.47;-1.30;15.30
476971;-2.06;0.05;2.56
476994;4.47;-0.23;18.39
477018;6.24;-0.44;17.04
477040;5.11;-0.09;16.00
477064;-1.14;-0.82;7.07
477087;2.97;0.22;10.47
477110;-2.34;-0.55;10.55
477133;0.35;-0.06;6.42
477157;1.09;-1.00;14.27
477180;-1.93;-0.38;3.67
477203;4.37;-0.76;16.77
477227;-1.46;-0.71;5.52
477250;3.96;-0.34;14.48
477273;-3.37;-0.40;8.00
477296;1.69;-0.89;9.67
477320;-0.62;-0.64;10.89
477342;-0.39;-0.04;5.78
477366;2.34;-0.61;15.29
477389;5.44;-0.23;13.50
477415;4.12;-0.09;14.65
477438;-3.51;-0.74;7.75
477461;4.24;0.72;11.85
477485;-1.58;-1.16;9.75
477507;3.87;-0.43;16.11
477531;-0.78;-0.82;13.24
477590;2.01;-0.46;9.82
477649;-2.76;-0.82;6.31
477672;4.64;-0.05;12.85
477696;0.09;0.55;4.37
477718;4.27;0.50;11.52
477742;-2.00;-1.18;9.90
477765;4.23;-0.27;7.78
477788;-2.92;-1.38;11.63
477811;1.75;-0.10;7.30
477835;0.64;-0.63;2.86
477857;3.18;-0.04;5.59
477881;-1.92;-1.30;13.38
477905;0.33;-0.74;3.88
477927;0.09;-0.03;15.11
477954;-1.43;0.17;3.02
477976;4.38;-1.09;16.84
478000;3.27;0.18;12.39
478022;3.50;-0.73;16.17
478046;-2.90;-0.06;6.11
478069;6.06;-0.00;13.15
478093;-2.48;-1.08;7.83
478115;4.34;-0.58;12.80
478139;-4.25;-0.85;9.00
478163;5.16;0.85;11.28
478185;-1.89;-0.68;10.40
478209;3.56;-1.45;8.70
478232;-2.50;-1.34;10.25
478255;2.65;0.85;9.10
478278;-2.06;-0.66;11.20
478302;5.91;-0.40;7.68
478324;-3.77;-1.94;10.89
478348;3.28;-0.22;8.04
478371;-2.72;-1.43;11.56
478394;7.43;-0.35;6.81
478420;-0.14;-1.34;14.67
478443;0.45;-0.43;4.24
478467;1.71;0.17;16.88
478490;-1.80;-0.07;5.36
478513;5.16;-0.68;13.23
478536;-2.52;-0.61;9.34
478560;5.99;-0.74;9.81
478582;-4.60;-0.67;11.41
478606;1.39;-0.08;5.20
478630;1.07;0.27;15.06
478652;-3.57;0.73;3.13
478676;5.37;-0.14;16.52
478699;-1.12;-0.78;6.10
478722;3.29;0.25;10.72
478745;-1.69;-1.29;10.22
478769;3.36;0.55;11.01
478791;3.44;-0.49;15.95
478815;4.12;-0.63;10.44
478838;5.13;0.56;14.29
478861;-1.94;-1.01;8.12
478888;4.34;-1.61;11.36
478910;-1.50;-0.28;4.72
478934;3.22;0.32;11.45
478957;1.84;-1.02;15.45
478980;-1.08;0.19;4.76
479003;4.28;-0.81;15.88
479063;0.90;-0.11;5.07
479085;-1.30;-1.64;15.50
479109;1.14;-1.24;2.80
479132;-1.53;-0.07;16.78
479192;6.14;0.88;15.78
479214;-2.73;-0.23;4.76
479238;1.47;-0.66;18.55
479261;-3.73;-0.06;3.88
479284;4.75;0.44;15.58
479307;-1.06;-0.38;5.32
479331;0.96;-1.16;12.06
479353;-0.97;-0.01;7.44
479377;-1.32;-0.29;8.88
479401;1.79;-0.65;11.84
479426;4.37;-0.36;13.30
479450;4.84;0.18;12.69
479472;-2.11;-1.86;8.89
479496;2.10;0.50;13.84
479519;-1.36;0.12;6.63
479542;5.06;0.26;14.10
479565;-2.66;-0.26;6.55
479589;2.76;-0.01;16.18
479612;-2.73;-0.25;3.92
479635;5.95;0.59;18.45
479659;-3.15;0.10;2.76
479681;1.79;-0.21;19.39
479705;-0.86;-0.11;-0.73
479728;1.84;-1.23;21.45
479751;5.80;1.08;16.69
479774;0.72;-1.56;22.38
479798;-0.86;1.04;-3.25
479820;-3.82;-2.37;23.93
479844;3.65;1.50;-4.23
479868;-3.70;-2.04;23.44
479900;1.02;0.22;-1.47
479924;-5.09;-1.95;23.46
479946;5.22;1.71;-6.14
479970;0.70;-0.20;-0.18
479993;3.52;0.24;13.59
480016;0.90;-3.48;28.12
480040;3.30;0.45;-2.67
480063;-2.95;-2.32;17.76
480087;5.78;1.33;4.60
480109;-0.06;0.22;1.68
480133;4.37;-0.65;18.31
480156;-0.58;0.24;0.69
480179;-4.44;-0.74;8.69
480202;5.83;0.30;9.73
480225;-1.70;-1.26;13.62
480248;-2.19;-0.21;0.45
480272;4.35;-1.37;23.12
480296;-4.18;-0.12;0.71
480318;1.65;-0.77;15.42
480342;1.19;-1.60;7.26
480367;-2.12;-0.43;12.90
480391;3.69;1.46;6.44
480414;-1.14;-1.68;13.19
480437;-0.64;0.62;4.84
480460;2.94;-1.03;15.92
480484;-1.64;-0.28;4.98
480542;5.13;-0.32;11.27
480566;-2.69;-1.08;11.86
480589;2.23;0.01;6.37
480612;-0.29;-1.86;12.60
480636;-0.97;-0.63;4.54
480659;3.06;-0.40;17.55
480683;-2.19;0.07;5.46
480741;-2.92;-0.21;8.93
480765;-2.12;-0.57;7.11
480788;5.34;0.59;13.96
480811;-2.33;-0.67;8.72
480834;4.13;-1.50;10.51
480858;-3.41;-0.88;9.62
480883;1.05;-0.69;6.22
480907;-1.43;0.09;12.90
480929;1.17;-0.12;4.76
480953;-0.49;-1.20;15.26
480977;0.52;-0.40;3.22
480999;0.60;0.54;15.51
481023;-0.84;0.07;3.13
481046;2.72;-1.37;16.65
481069;-1.75;-0.33;4.13
481092;3.14;-0.20;16.72
481116;-1.67;-0.22;4.93
481139;5.94;-0.32;15.29
481162;-3.09;-0.69;6.68
481185;3.77;0.45;14.73
481209;-4.21;-0.44;7.56
481231;5.81;1.04;12.85
481255;-2.23;-0.60;9.06
481279;5.04;-1.03;10.11
481301;-3.68;-1.18;9.64
481325;1.02;0.25;7.56
481350;1.24;-0.49;14.70
481374;-1.73;-0.61;5.32
481397;3.90;-1.16;15.17
481420;-2.39;-0.74;6.60
481443;3.34;-0.17;15.23
481467;-2.79;0.17;6.96
481490;5.67;-0.15;13.05
481513;-2.64;-1.20;8.35
481537;5.78;-0.78;11.27
481559;-5.57;-1.44;9.54
481583;3.20;0.40;9.26
481606;-0.71;-0.88;10.40
481629;0.43;-0.78;6.65
481652;2.21;-0.92;13.86
481676;-1.10;0.33;6.53
481698;3.83;-0.37;14.41
481722;-3.14;-0.75;8.15
481746;5.04;-0.20;12.42
481768;-1.41;-0.50;11.83
481792;1.60;-0.10;4.86
481817;0.60;-1.07;16.13
481841;-0.00;-0.41;2.27
481864;1.71;0.25;17.55
481887;-0.77;0.20;2.66
481910;3.65;-1.76;17.65
481934;-2.47;-0.67;3.71
481956;2.38;-0.84;17.52
482016;3.10;-0.27;16.34
482039;-0.08;-0.28;15.41
482062;-2.45;0.10;3.92
482086;4.45;-0.81;16.52
482109;-1.90;-0.93;6.57
482132;5.07;0.34;12.10
482155;-3.30;-0.26;9.17
482179;0.46;-0.70;7.58
482201;-0.23;-0.74;13.06
482225;-1.91;-0.50;4.34
482284;-1.10;-0.47;12.24
482307;0.99;0.45;5.09
482330;-0.70;-1.27;14.21
