Column1;Column2;Column3
55160;261;271
55187;260;266
55213;261;267
55239;261;267
55266;261;266
55292;260;266
55319;261;271
55346;262;271
55371;262;266
55401;261;266
55427;261;268
55453;260;272
55480;261;267
55506;261;267
55533;261;266
55559;261;266
55585;261;266
55612;261;270
55639;261;268
55665;260;266
55691;261;266
55720;261;266
55746;261;266
55773;261;267
55799;262;266
55826;261;266
55853;261;267
55878;262;266
55905;261;266
55931;261;267
55958;260;266
55984;261;267
56013;262;270
56040;261;266
56066;261;267
56092;261;266
56119;260;266
56181;261;267
56208;261;266
56233;261;266
56260;260;266
56287;260;265
56313;261;271
56340;265;266
56369;260;266
56395;261;270
56422;261;270
56448;260;272
56474;264;266
56501;261;270
56527;265;266
56554;261;271
56615;261;266
56642;261;266
56669;261;267
56695;261;266
56724;261;271
56751;261;271
56777;261;271
56804;260;271
56830;261;270
56856;260;272
56883;260;270
56909;261;271
56936;260;267
56963;261;271
56988;260;271
57015;261;267
57044;260;266
57070;260;271
57097;260;266
57123;260;266
57150;261;271
57176;260;271
57202;260;272
57229;266;267
57255;261;267
57282;266;266
57308;261;267
57334;262;267
57364;262;270
57390;262;267
57416;261;267
57443;261;266
57469;261;268
57496;261;266
57522;260;271
57548;261;271
57575;262;266
57602;261;268
57628;261;266
57654;260;267
57683;261;270
57710;265;268
57736;261;271
57762;261;271
57789;261;266
57816;261;270
57842;261;271
57869;261;271
57930;260;268
57957;261;267
57984;260;267
58010;260;271
58039;261;266
58065;261;272
58092;261;266
58119;265;266
58144;260;271
58171;260;266
58233;265;266
58260;261;266
58286;261;270
58312;265;267
58339;260;266
58365;266;270
58394;261;270
58421;261;270
58447;265;270
58474;261;267
58501;265;266
58526;261;272
58553;260;271
58579;261;271
58606;260;266
58633;260;266
58658;260;266
58685;261;266
58714;262;266
58740;260;266
58767;260;272
58793;260;267
58820;261;266
58846;261;266
58872;260;266
58899;261;266
58926;260;266
58952;261;270
58979;261;267
59004;260;266
59034;260;271
59060;265;270
59086;260;267
59113;260;266
59140;261;267
59166;261;266
59193;264;270
59218;261;267
59245;261;266
59272;264;266
59298;260;266
59325;260;266
59354;260;266
59380;260;266
59406;260;267
59432;260;267
59459;260;267
59486;260;266
59512;260;266
59538;260;267
59565;260;266
59591;260;271
59618;261;266
59682;260;270
59709;260;271
59736;261;270
59761;260;270
59788;261;266
59850;264;266
59877;260;266
59904;261;270
59929;261;272
59956;261;266
59982;260;270
60009;260;271
60038;261;271
60064;261;266
60091;261;271
60118;260;267
60144;261;267
60170;261;266
60196;262;271
60223;260;271
60250;260;266
60276;260;267
60303;261;271
60328;260;266
60358;260;267
60384;260;271
60410;261;267
60437;260;266
60464;260;270
60490;261;270
60517;260;271
60542;261;271
60569;260;271
60596;260;266
60622;260;266
60649;261;271
60678;261;266
60704;261;271
60731;261;267
60756;260;272
60783;260;266
60810;260;271
60836;261;267
60863;261;266
60889;261;271
60915;262;267
60942;260;271
60968;261;267
60997;260;266
61024;261;271
61050;261;270
61076;261;267
61103;260;267
61129;261;266
61156;261;266
61181;261;266
61208;261;267
61235;261;266
61261;261;272
61288;261;266
61317;261;267
61343;261;268
61370;261;267
61468;260;271
61495;260;266
61520;261;271
61547;261;271
61574;261;266
61600;261;266
61627;261;266
61654;261;267
61679;260;266
61709;260;266
61735;261;267
61761;261;267
61788;261;271
61814;260;267
61841;260;271
61868;261;271
61894;261;266
61920;260;271
61946;261;266
61973;260;267
62000;261;268
62028;261;270
62055;261;271
62082;265;266
62107;265;266
62134;262;267
62160;260;266
62187;261;267
62214;261;266
62239;261;266
62266;262;266
62292;265;267
62319;260;266
62348;266;267
62374;261;267
62401;261;266
62428;261;266
62453;261;266
62480;261;266
62507;261;270
62533;260;266
62559;260;267
62585;261;267
62612;260;267
62639;260;267
62667;260;270
62694;261;266
62721;261;267
62747;260;271
62773;260;271
62799;260;270
62826;260;271
62853;260;266
62879;261;270
62906;260;267
62931;260;268
62961;261;270
62988;261;271
63049;260;267
63076;260;267
63102;260;266
63129;261;266
63156;261;267
63218;265;266
63245;260;267
63270;262;266
63297;261;267
63324;262;266
63352;260;266
63379;260;267
63406;261;266
63432;261;266
63458;261;267
63484;260;267
63511;261;266
63538;260;270
63564;261;267
63591;265;266
63617;260;270
63643;265;266
63680;260;266
63707;260;266
63732;261;266
63759;262;266
63785;265;266
63812;261;266
63839;265;266
63864;261;266
63891;260;266
63918;265;266
63944;261;267
63971;262;267
64000;261;266
64026;261;267
64053;262;266
64078;260;267
64105;261;266
64132;261;266
64158;262;267
64185;261;267
64211;261;267
64237;260;266
64264;261;266
64290;260;267
64319;260;266
64346;261;267
64372;266;266
64399;262;267
64425;260;267
64451;261;266
64478;260;266
64504;265;266
64531;261;266
64558;261;266
64584;261;266
64610;261;266
64675;261;266
64702;261;266
64728;260;267
64754;261;266
64781;261;266
64807;262;267
64834;261;267
64860;261;266
64886;262;266
64913;262;267
64975;260;266
65002;262;266
65031;262;266
65057;262;267
65084;261;267
65110;262;270
65136;261;267
65163;262;267
65189;261;268
65216;261;271
65243;260;271
65268;261;267
65295;261;267
65321;260;271
65350;265;270
65377;260;271
65403;261;266
65430;265;271
65457;260;266
65483;262;266
65509;261;266
65535;261;266
65561;260;267
65587;261;266
65614;262;266
65643;261;267
65668;261;271
65695;261;266
65721;262;266
65748;261;266
65774;261;266
65800;261;266
65827;260;266
65853;260;266
65879;260;271
65906;261;266
65931;260;266
65958;260;267
65985;261;266
66013;261;267
66039;261;266
66066;260;266
66092;265;267
66118;261;272
66144;260;272
66171;265;267
66197;261;271
66223;261;271
66286;260;270
66311;261;266
66338;262;271
66364;266;266
66393;265;271
66419;261;266
66445;261;266
66472;260;266
66498;261;266
66524;261;266
66551;260;266
66577;262;266
66603;262;267
66630;261;266
66692;261;266
66718;260;270
66748;262;267
66773;261;266
66800;260;267
66826;261;267
66853;261;266
66879;261;266
66905;261;267
66932;260;266
66958;260;266
66984;261;266
67011;262;266
67037;260;266
67064;260;266
67088;260;268
67114;266;266
67141;261;266
67167;261;266
67193;266;266
67220;260;266
67246;260;266
67273;260;266
67298;261;266
67325;260;267
67352;261;270
67378;261;267
67407;262;270
67434;265;267
67459;261;268
67486;262;266
67512;261;267
67539;262;267
67565;261;270
67591;260;266
67618;261;266
67645;261;266
67670;261;271
67697;262;267
67723;261;271
67752;260;271
67779;261;271
67804;262;270
67831;261;271
67858;261;271
67920;261;270
67946;260;267
67972;262;267
67999;261;267
68025;261;266
68051;262;271
68078;261;271
68107;261;271
68133;260;271
68160;261;271
68186;262;272
68213;262;272
68238;262;266
68265;260;271
68292;261;266
68318;261;270
68344;260;271
68371;261;271
68433;261;266
68460;261;271
68488;262;267
68515;261;266
68542;260;266
68567;266;267
68594;260;267
68620;260;266
68647;260;266
68673;260;267
68699;260;267
68726;261;266
68753;261;267
68778;261;267
68808;261;266
68833;261;267
68860;261;270
68887;262;271
68913;262;268
68939;261;266
68966;260;271
68992;262;266
69019;260;267
69044;260;266
69071;261;266
69098;260;267
69123;261;266
69153;260;267
69179;261;266
69205;260;266
69232;260;266
69258;260;266
69284;261;266
69311;260;267
69337;261;266
69363;261;266
69389;260;266
69416;261;266
69443;260;266
69471;261;266
69534;260;266
69559;260;266
69586;261;266
69613;260;266
69639;260;266
69665;266;267
69692;261;266
69718;261;266
69745;261;266
69770;261;267
69797;261;266
69824;261;266
69852;261;267
69879;260;265
69906;261;266
69931;261;266
69958;261;266
69984;262;267
70011;260;266
70037;261;266
70063;260;267
70090;261;267
70117;261;266
70178;262;266
70208;261;266
70233;261;267
70260;262;267
70286;260;266
70313;261;267
70339;260;266
70365;260;267
70392;261;267
70419;261;266
70444;260;266
70471;260;266
70497;265;266
70523;264;266
70553;261;267
70578;261;266
70605;261;267
70632;265;271
70658;261;266
70684;260;266
70710;260;266
70737;261;267
70764;261;267
70789;262;266
70816;260;267
70843;261;266
70871;260;267
70898;265;267
70923;265;266
70950;260;266
70977;261;271
71003;260;266
71029;260;266
71056;261;267
71082;261;266
71109;261;266
71170;261;266
71197;260;266
71223;261;266
71252;261;266
71279;261;266
71305;261;266
71331;260;266
71358;261;266
71384;260;271
71411;260;266
71436;261;266
71463;260;270
71490;261;266
71516;260;271
71542;260;267
71572;266;266
71597;266;266
71624;261;266
71650;261;266
71677;261;266
71703;262;267
71729;260;267
71756;260;267
71783;265;266
71808;266;266
71835;260;266
71861;261;267
71923;260;267
71953;261;266
71978;261;266
72005;261;266
72031;261;266
72058;260;266
72084;262;266
72110;261;267
72137;261;267
72163;260;266
72189;261;267
72216;260;267
72242;260;266
72271;260;267
72298;260;266
72323;260;271
72350;260;266
72376;260;266
72403;261;266
72429;260;267
72455;261;266
72482;261;266
72509;261;267
72534;261;266
72561;261;266
72587;260;266
72616;260;267
72643;260;266
72669;261;267
72695;260;266
72722;262;266
72784;259;267
72811;261;271
72837;260;266
72863;261;267
72889;260;266
72916;264;266
72943;260;266
72971;260;266
72998;261;267
73024;261;266
73050;260;266
73077;260;266
73104;260;267
73129;260;271
73156;260;266
73182;262;270
73208;260;266
73235;261;267
73261;261;266
73288;260;266
73317;261;270
73343;265;266
73369;260;267
73395;262;266
73422;260;266
73449;260;270
73474;262;266
73501;261;266
73527;261;266
73554;260;267
73580;261;267
73606;261;266
73671;260;267
73697;256;267
73724;260;266
73750;260;266
73776;260;267
73803;261;266
73830;260;266
73855;256;267
73882;260;267
73908;260;266
73935;261;266
73961;261;267
73987;261;266
74016;261;266
74043;260;267
74069;261;266
74096;261;267
74121;261;267
74148;261;270
74175;260;266
74201;261;266
74227;260;266
74253;260;267
74280;260;267
74307;260;266
74335;261;266
74398;260;266
74423;262;266
74450;261;266
74477;261;266
74503;260;266
74529;260;267
74556;260;266
74582;261;267
74609;261;266
74634;260;266
74661;261;266
74688;265;266
74716;260;266
74743;261;266
74769;260;266
74795;261;266
74822;261;266
74848;261;266
74874;260;266
74901;260;266
74927;261;267
74954;265;266
74979;265;266
75006;261;266
75035;261;266
75061;265;266
75088;261;267
75114;260;267
75140;262;267
75167;260;266
75193;261;266
75219;262;266
75246;260;266
75272;261;267
75299;260;266
75325;260;266
75351;260;266
75416;260;266
75442;260;266
75469;266;266
75496;260;266
75521;261;266
75548;261;266
75574;264;266
75601;260;266
75628;260;266
75654;261;266
75681;261;266
75707;260;266
75736;261;266
75762;261;266
75788;261;266
75815;261;267
75842;261;267
75868;260;266
75894;261;266
75921;261;267
75947;260;266
75974;261;266
76035;260;267
76062;260;266
76091;260;266
76117;260;266
76144;260;266
76170;260;266
76197;261;266
76223;261;266
76249;261;266
76276;261;266
76302;260;266
76329;261;267
76355;261;267
76381;262;267
76411;261;266
76437;260;266
76463;261;266
76490;261;266
76517;261;267
76543;260;267
76569;261;267
76595;261;266
76622;260;266
76649;261;267
76675;260;266
76702;261;266
76731;260;266
76757;261;266
76783;260;266
76809;265;271
76836;260;266
76863;261;265
76889;265;266
76916;260;266
76941;266;266
76968;260;266
76995;261;266
77021;260;266
77050;261;266
77077;261;267
77103;261;267
77166;261;266
77192;260;267
77218;265;266
77245;260;267
77271;260;267
77298;260;266
77324;260;266
77350;265;266
77380;261;266
77406;261;266
77432;260;266
77459;266;266
77485;261;266
77512;260;267
77538;260;266
77565;260;266
77591;266;267
77653;261;266
77680;260;267
77706;265;266
77735;260;267
77762;260;267
77788;261;266
77815;260;266
77842;260;267
77867;260;266
77894;260;267
77920;260;266
77947;260;266
77974;265;266
77999;261;266
78026;260;270
78056;260;266
78081;262;266
78108;261;266
78134;260;266
78161;261;266
78188;260;267
78214;260;267
78240;260;266
78267;260;266
78293;260;267
78320;260;266
78346;261;266
78375;260;266
78402;261;266
78428;265;266
78454;261;267
78481;260;266
78507;261;270
78534;260;266
78560;261;266
78586;261;266
78613;261;266
78639;260;267
78666;260;271
78695;261;266
78721;260;265
78748;261;266
78774;260;267
78800;261;267
78827;260;266
78853;260;266
78916;260;266
78942;261;267
78968;261;266
78995;260;266
79021;260;266
79051;260;266
79077;260;267
79103;260;270
79130;260;266
79156;261;266
79183;260;270
79209;260;266
79271;260;267
79298;260;267
79324;260;266
79351;261;266
79378;261;270
79406;260;267
79433;260;266
79459;261;267
79486;260;266
79512;260;268
79538;262;266
79565;261;266
79592;261;270
79618;261;267
79645;261;271
79670;261;266
79697;260;266
79727;260;266
79752;260;266
79779;260;266
79806;261;267
79832;260;267
79859;260;266
79884;260;266
79911;260;267
79938;260;266
79964;261;266
79991;261;266
80017;260;266
80046;261;266
80072;261;266
80098;261;267
80125;261;266
80152;260;266
80178;260;267
80204;260;266
80231;261;267
80257;260;266
80284;261;266
80310;260;266
80336;260;266
80366;261;266
80392;261;267
80418;260;266
80445;261;267
80471;260;266
80498;260;266
80524;261;266
80551;260;267
80577;261;266
80603;260;267
80666;261;266
80695;260;270
80721;260;267
80748;261;266
80774;260;266
80801;260;266
80828;260;267
80890;261;266
80917;260;267
80942;261;266
80969;260;266
80995;261;266
81022;260;266
81051;261;267
81077;260;267
81104;260;266
81131;260;266
81157;261;266
81183;260;266
81209;260;266
81236;260;266
81263;261;266
81289;261;267
81315;260;266
81342;260;266
81371;260;267
81397;261;266
81424;260;266
81450;260;266
81477;261;266
81502;260;266
81529;261;266
81556;261;266
81582;261;266
81609;260;266
81634;260;266
81661;260;266
81691;260;266
81716;260;266
81743;260;266
81770;260;266
81796;261;266
81822;260;266
81848;260;266
81875;260;266
81902;261;267
81928;260;266
81954;262;267
81981;260;266
82010;260;266
82036;261;266
82062;261;266
82089;261;266
82116;260;266
82142;261;266
82169;260;267
82195;260;267
82221;260;266
82248;261;266
82274;261;262
82301;261;266
82330;261;266
82356;260;266
82419;260;266
82445;261;266
82507;262;266
82534;260;266
82560;260;266
82587;261;266
82613;260;266
82640;260;266
82666;261;266
82692;260;266
82722;260;266
82748;260;266
82774;261;266
82801;260;266
82827;261;266
82854;261;267
82880;260;267
82906;260;267
82933;260;266
82960;260;267
82986;261;271
83012;260;266
83041;260;266
83068;261;266
83094;260;266
83120;260;266
83147;260;266
83174;260;266
83200;265;266
83227;260;267
83252;260;268
83279;260;267
83306;260;266
83332;260;266
83361;261;266
83388;260;266
83414;260;266
83441;261;266
83466;260;266
83493;260;266
83520;261;266
83546;260;266
83573;261;267
83600;261;266
83625;261;266
83652;260;266
83680;260;266
83707;262;267
83734;260;266
83760;260;266
83787;260;267
83813;262;266
83839;260;266
83866;260;266
83892;261;267
83919;260;266
83945;261;266
83971;260;266
84001;261;266
84027;260;266
84089;260;266
84116;260;266
84142;261;266
84205;261;266
84230;260;267
84257;260;266
84284;261;266
84310;260;266
84337;261;266
84365;261;266
84392;261;266
84419;260;266
84444;261;267
84471;260;266
84498;261;266
84524;261;266
84551;261;266
84577;260;266
84603;261;266
84630;261;267
84656;260;267
84686;261;266
84712;260;266
84738;260;266
84765;260;266
84791;261;266
84818;261;266
84844;261;267
84870;260;266
84897;260;267
84924;260;266
84950;261;266
84976;260;266
85005;261;266
85032;261;267
85058;262;262
85084;260;267
85111;261;266
85138;261;267
85164;260;266
85190;260;267
85216;261;267
85243;260;266
85270;261;266
85296;260;267
85332;260;266
85359;261;266
85385;261;266
85412;261;262
85438;261;266
85464;260;262
85491;260;263
85517;261;262
85544;261;262
85571;261;262
85596;260;266
85623;260;266
85653;261;266
85714;260;262
85741;265;267
85767;261;266
85794;261;267
85821;260;262
85847;260;266
85873;261;266
85899;261;267
85962;261;262
85989;260;262
86015;260;262
86044;265;266
86070;261;266
86097;265;266
86124;260;262
86150;261;267
86177;261;266
86203;260;267
86229;260;266
86256;261;267
86282;261;266
86309;261;266
86336;260;266
86359;260;262
86386;261;267
86412;260;266
86439;260;266
86466;260;266
86492;261;266
86518;260;266
86545;262;262
86571;260;266
86598;261;262
86624;260;262
86650;261;262
86680;261;267
86705;260;266
86732;261;266
86759;260;266
86785;261;267
86812;260;267
86837;261;266
86864;260;266
86891;261;266
86917;260;266
86944;260;266
86969;262;266
86999;260;266
87026;260;266
87051;260;266
87078;266;266
87105;260;266
87131;261;266
87158;260;266
87185;261;266
87210;260;267
87237;264;266
87263;260;266
87290;260;266
87356;260;266
87381;260;268
87408;261;266
87434;261;266
87461;260;266
87488;260;266
87514;260;266
87540;261;267
87566;260;267
87593;260;266
87620;260;266
87646;260;267
87711;260;266
87737;261;266
87764;261;266
87791;260;266
87817;261;266
87844;261;267
87870;261;266
87896;261;266
87923;264;266
87949;260;266
87976;260;266
88005;260;271
88031;260;266
88058;261;266
88084;260;267
88110;260;267
88137;261;267
88163;261;266
88190;261;266
88217;260;267
88242;260;267
88269;261;266
88296;261;266
88324;261;266
88351;260;266
88377;261;266
88404;261;266
88431;260;266
88456;260;266
88483;260;266
88510;261;266
88536;260;267
88563;260;266
88589;260;267
88616;260;266
88645;261;266
88671;261;266
88698;261;266
88724;261;266
88750;262;266
88777;260;267
88803;260;266
88830;261;266
88857;260;266
88882;260;267
88909;260;267
88936;261;266
89001;261;267
89027;260;266
89053;261;266
89080;260;267
89107;261;267
89133;261;266
89159;261;266
89185;261;266
89212;261;266
89239;260;266
89265;261;267
89292;260;266
89321;260;266
89347;261;266
89374;260;266
89399;261;266
89462;261;266
89489;266;266
89515;266;266
89542;260;267
89568;260;266
89595;260;267
89621;261;266
89647;260;266
89677;260;266
89703;265;266
89729;260;266
89756;260;266
89782;260;266
89809;261;266
89836;261;266
89861;261;266
89888;261;267
89915;261;266
89941;260;266
89968;260;266
89996;260;266
90023;260;266
90050;261;267
90076;260;266
90103;260;266
90129;260;266
90155;260;266
90182;260;267
90208;261;266
90235;261;267
90262;260;266
90287;260;266
90317;260;266
90344;260;266
90369;261;266
90396;262;266
90422;260;266
90449;261;266
90476;260;266
90501;261;266
90528;260;267
90555;261;267
90617;261;267
90644;260;266
90672;261;267
90699;260;266
90726;261;267
90752;261;267
90778;261;266
90804;260;266
90831;261;266
90858;260;267
90884;261;266
90911;260;267
90937;260;266
90966;260;266
90993;261;267
91019;261;267
91046;260;266
91072;261;266
91098;260;266
91125;261;266
91152;261;266
91214;260;266
91241;261;267
91267;261;266
91294;261;266
91323;261;266
91349;260;265
91376;260;266
91402;261;267
91429;261;266
91455;261;266
91481;261;266
91508;261;266
91534;260;267
91561;260;266
91588;260;266
91613;261;266
91643;261;266
91669;260;266
91695;261;266
91722;260;266
91749;261;266
91775;260;266
91802;261;267
91827;260;267
91854;260;266
91881;260;266
91907;260;266
91934;260;267
91963;260;266
91989;260;266
92016;261;266
92041;260;266
92068;260;267
92095;261;266
92121;261;267
92148;260;266
92173;261;266
92237;261;267
92263;260;267
92289;261;267
92319;260;266
92344;260;266
92371;260;266
92398;261;266
92424;260;266
92451;261;270
92478;260;266
92503;261;266
92530;260;267
92556;260;267
92583;261;266
92610;261;270
92638;262;266
92665;261;266
92692;261;267
92718;261;266
92745;261;266
92770;260;266
92797;260;266
92824;261;267
92850;261;266
92877;261;266
92904;261;266
92966;260;267
92995;260;267
93021;260;267
93048;261;266
93075;261;266
93101;261;266
93128;261;266
93153;261;266
93180;261;266
93207;260;267
93233;261;267
93260;260;266
93287;261;266
93315;261;267
93342;261;266
93367;260;267
93394;260;266
93421;260;267
93447;261;266
93474;261;271
93501;261;270
93526;260;271
93553;261;266
93579;261;266
93606;260;266
93635;261;266
93661;261;266
93688;261;266
93715;261;266
93741;261;266
93767;260;266
93793;260;266
93856;260;268
93883;260;266
93909;260;266
93936;260;266
93962;260;266
93991;261;267
94018;260;266
94044;261;266
94071;261;271
94098;261;266
94123;260;266
94150;260;267
94176;261;270
94203;260;266
94230;261;266
94256;261;267
94283;261;267
94312;261;267
94338;260;266
94364;260;267
94390;260;266
94417;260;266
94444;261;266
94470;261;266
94497;261;266
94523;260;266
94549;260;266
94576;260;267
94604;260;267
94631;260;266
94658;260;266
94720;261;266
94747;261;266
94773;260;266
94799;260;266
94826;261;266
94852;260;266
94879;260;266
94905;265;266
94932;260;266
94961;260;266
94987;260;266
95014;260;266
95040;261;266
95066;260;266
95093;260;266
95120;261;266
95146;260;266
95173;260;266
95198;260;266
95225;260;266
95252;260;267
95281;261;267
95307;260;266
95334;260;266
95360;259;266
95387;260;267
95413;260;266
95476;261;266
95502;260;266
95529;261;266
95555;261;266
95581;260;267
95608;261;266
95638;260;267
95663;260;266
95690;260;266
95717;261;266
95743;260;266
95770;261;266
95795;260;268
95822;260;266
95849;261;266
95875;261;267
95902;260;266
95928;260;267
95957;264;267
95984;261;267
96009;261;266
96036;260;266
96063;260;266
96089;261;267
96116;260;266
96142;260;266
96168;260;266
96195;260;267
96221;261;267
96248;260;266
96277;260;266
96303;260;266
96330;261;266
96357;261;266
96382;261;266
96409;260;266
96471;260;266
96498;260;266
96524;260;266
96551;261;266
96578;261;266
96604;260;266
96633;261;267
96660;261;266
96686;260;266
96713;260;267
96738;261;266
96765;262;266
96792;262;266
96818;265;267
96845;260;266
96872;261;266
96898;260;266
96925;261;267
96953;260;266
96980;260;266
97007;260;267
97032;260;266
97095;261;266
97121;260;266
97148;261;266
97175;261;267
97201;261;266
97228;261;266
97255;261;266
97280;260;267
97310;260;267
97335;260;266
97362;260;267
97389;260;267
97415;261;266
97442;261;262
97469;260;266
97494;261;262
97521;261;266
97547;261;266
97574;260;266
97601;261;266
97629;261;266
97656;261;267
97683;261;267
97708;261;266
97735;260;262
97761;260;266
97788;261;266
97815;260;267
97841;261;266
97867;261;266
97894;260;266
97923;260;267
97949;262;266
97975;262;266
98002;261;266
98029;260;266
98055;261;266
98082;260;266
98108;261;266
98134;261;267
98161;260;266
98223;261;266
98250;261;267
98279;262;266
98305;260;266
98332;261;267
98358;261;266
98384;261;267
98411;261;267
98437;261;266
98464;260;266
98491;261;266
98517;261;266
98543;261;262
98569;261;266
98599;260;267
98625;260;266
98651;261;266
98714;261;266
98740;261;266
98767;261;262
98793;260;262
98819;261;263
98846;261;266
98872;261;266
98899;261;266
98926;261;267
98954;261;266
98981;260;266
99007;261;266
99033;260;267
99060;261;266
99086;261;266
99113;261;266
99140;260;266
99165;260;266
99192;261;267
99219;260;267
99245;261;267
99274;260;266
99301;261;266
99327;260;267
99354;260;266
99380;260;266
99406;261;266
99433;260;266
99459;260;266
99486;260;266
99512;260;266
99539;261;266
99566;260;266
99594;261;267
99621;261;266
99647;260;267
99673;261;267
99700;261;266
99726;261;267
99753;260;266
99780;260;267
99805;261;266
99832;260;266
99859;260;266
99885;260;266
99910;260;267
99971;260;267
99998;260;266
100024;261;266
100051;261;266
100078;261;266
100103;260;266
100130;260;267
100157;260;266
100183;260;266
100210;261;266
100235;260;266
100265;261;266
100292;261;267
100353;260;266
100380;261;266
100406;261;266
100433;261;266
100460;260;266
100486;261;266
100512;260;266
100539;261;267
100565;265;267
100592;261;266
100620;261;267
100647;260;267
100674;261;264
100700;260;266
100727;260;266
100753;261;266
100779;261;266
100806;260;266
100832;260;266
100859;261;267
100886;261;266
100911;261;266
100941;261;266
100968;260;266
100993;260;267
101020;261;266
101046;261;267
101073;260;266
101100;260;266
101125;260;266
101152;260;266
101179;262;267
101205;260;267
101232;261;267
101260;260;266
101287;260;267
101314;260;266
101339;264;267
101366;260;266
101393;260;267
101419;261;267
101446;260;266
101472;261;266
101498;260;267
101525;260;267
101554;260;266
101580;261;266
101607;260;266
101633;260;266
101660;260;266
101721;261;266
101748;260;267
101774;260;266
101801;261;266
101828;261;266
101854;261;266
101881;260;266
101910;260;267
101972;260;267
101999;261;266
102024;261;266
102051;261;266
102078;261;266
102104;260;266
102131;260;266
102157;261;266
102184;261;266
102210;261;266
102236;260;267
102266;260;266
102292;261;266
102318;260;266
102345;262;266
102371;261;266
102398;261;266
102425;261;266
102450;260;266
102477;260;266
102504;260;266
102530;260;266
102557;261;266
102585;260;266
102612;260;266
102639;260;267
102664;261;266
102691;260;266
102718;260;266
102744;261;266
102771;261;266
102796;260;266
102823;260;266
102850;261;266
102876;261;267
102905;261;266
102932;261;266
102958;260;266
102985;260;266
103010;261;266
103037;261;266
103064;260;266
103090;261;266
103117;260;267
103144;260;266
103169;261;266
103196;260;267
103225;261;266
103251;260;266
103278;261;267
103304;261;266
103331;260;266
103358;260;266
103384;260;267
103410;260;266
103472;261;266
103499;260;266
103526;261;266
103552;261;266
103612;260;267
103638;260;267
103665;266;267
103691;266;266
103718;260;267
103745;260;266
103770;260;267
103797;265;266
103824;260;266
103850;264;266
103877;260;266
103903;260;266
103932;260;267
103959;261;266
103984;260;266
104011;260;267
104038;260;266
104064;260;267
104091;265;266
104117;260;267
104143;260;267
104170;260;266
104196;260;266
104223;260;266
104252;266;266
104278;260;266
104305;266;266
104331;266;266
104358;265;267
104385;261;266
104410;260;266
104437;260;267
104464;266;266
104490;261;266
104517;260;266
104543;260;266
104572;260;266
104599;260;267
104625;261;266
104651;260;266
104678;260;267
104704;261;266
104731;265;265
104757;261;266
104784;261;266
104810;260;266
104836;260;266
104863;261;266
104892;261;266
104918;260;267
104945;260;266
104971;261;266
104998;261;266
105024;265;267
105050;260;266
105077;260;266
105104;261;267
105130;264;266
105157;261;266
105257;261;266
105283;260;266
105309;261;266
105336;260;266
105363;260;266
105389;265;266
105416;261;266
105441;261;266
105468;261;266
105495;260;267
105521;260;266
105548;261;266
105577;260;266
105603;260;266
105630;264;267
105655;260;266
105682;260;266
105709;260;266
105735;260;266
105762;260;267
105789;261;267
105815;260;266
105841;265;267
105867;260;266
105897;261;266
105923;266;266
105949;260;267
105976;260;266
106003;264;267
106029;264;266
106056;261;266
106081;262;266
106108;260;266
106135;261;266
106161;261;266
106188;261;266
106217;260;266
106243;260;266
106270;261;267
106296;260;266
106322;260;267
106349;266;266
106375;260;267
106402;261;266
106429;261;266
106454;261;266
106481;260;266
106507;261;266
106544;260;266
106642;260;266
106668;260;266
106695;260;266
106721;265;267
106748;261;266
106775;260;266
106800;260;266
106827;260;267
106854;260;266
106880;260;266
106907;260;267
106935;265;266
106962;260;267
106989;261;271
107015;261;267
107041;261;266
107068;260;266
107094;260;266
107121;260;266
107147;260;267
107174;260;266
107201;260;266
107226;260;266
107256;261;266
107283;261;266
107309;265;266
107335;261;266
107361;261;266
107388;260;266
107415;261;266
107441;260;266
107468;265;267
107495;260;266
107520;260;266
107547;260;266
107576;261;267
107602;260;266
107629;262;266
107655;260;267
107682;261;266
107709;261;266
107735;260;266
107761;261;266
107787;260;266
107814;260;266
107841;260;267
107867;261;267
107896;260;267
107923;260;266
107949;260;266
107975;260;266
108001;260;266
108028;261;266
108055;261;267
108081;260;266
108108;260;266
108134;261;266
108160;260;266
108187;260;267
108254;261;267
108280;260;267
108307;261;267
108333;261;266
108396;265;265
108422;261;266
108449;260;266
108475;261;267
108501;265;266
108528;261;267
108554;261;266
108581;260;266
108610;261;266
108636;261;267
108663;260;267
108690;260;266
108716;260;267
108743;261;266
108768;261;267
108795;260;266
108822;260;266
108848;260;266
108875;260;266
108904;261;267
108930;261;266
108957;260;266
108983;261;267
109010;260;266
109036;260;266
109062;261;266
109089;260;266
109116;261;266
109142;260;266
109168;260;266
109194;261;266
109224;261;266
109250;262;267
109276;262;266
109303;261;266
109330;260;266
109356;260;266
109383;261;266
109408;260;267
109435;261;267
109462;261;266
109488;261;266
109515;261;266
109544;260;266
109570;261;266
109597;260;266
109623;260;266
109649;261;266
109676;261;266
109702;264;266
109729;260;266
109756;261;267
109782;260;266
109809;260;266
109870;261;266
109899;260;266
109926;260;266
109952;260;266
109979;260;266
110005;260;266
110031;260;267
110058;260;267
110084;260;266
110147;261;266
110173;261;267
110200;261;266
110226;260;266
110255;261;267
110282;260;266
110307;261;266
110334;261;266
110361;260;267
110387;260;266
110414;260;267
110441;260;266
110466;260;267
110493;260;266
110519;261;266
110546;261;267
110575;261;267
110601;261;266
110628;260;266
110655;260;266
110681;265;266
110707;261;266
110733;261;266
